Recency,Frequency,Monetary,Recency_Norm,Frequency_Norm,Monetary_Norm,Model K = 2,Model K = 3,Model K = 4,Model K = 5
730,1,328795,0.5061728395061724,0.0,0.12697003492501394,1,2,2,4
692,1,109598,0.27160493827160437,0.0,0.042323216252411616,1,1,3,3
800,1,130000,0.9382716049382713,0.0,0.05020181128135103,0,0,0,0
650,1,112147,0.012345679012345734,0.0,0.04330755792130518,1,1,1,1
784,1,114475,0.8395061728395063,0.0,0.044206556511020456,0,0,0,0
772,1,113184,0.765432098765432,0.0,0.04370801390821873,0,2,2,2
728,1,109598,0.4938271604938267,0.0,0.042323216252411616,1,2,2,4
779,1,104139,0.8086419753086416,0.0,0.04021512634637396,0,0,0,0
719,1,112147,0.43827160493827133,0.0,0.04330755792130518,1,2,2,4
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
718,1,109598,0.4320987654320989,0.0,0.042323216252411616,1,2,2,4
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
663,1,123192,0.09259259259259256,0.0,0.047572781041324584,1,1,1,1
797,1,121400,0.9197530864197532,0.0,0.046880768381200116,0,0,0,0
761,1,112995,0.6975308641975309,0.0,0.04363502819797123,0,2,2,2
661,1,112147,0.08024691358024683,0.0,0.04330755792130518,1,1,1,1
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
658,1,112147,0.06172839506172778,0.0,0.04330755792130518,1,1,1,1
760,1,126945,0.6913580246913575,0.0,0.04902206871623928,0,2,2,2
693,2,274250,0.2777777777777777,0.045454545454545456,0.10590651341469631,1,1,3,3
670,1,112147,0.13580246913580218,0.0,0.04330755792130518,1,1,1,1
715,1,109598,0.41358024691357986,0.0,0.042323216252411616,1,2,2,4
675,1,112147,0.16666666666666607,0.0,0.04330755792130518,1,1,3,3
655,2,117953,0.043209876543209624,0.045454545454545456,0.04554964804668614,1,1,1,1
772,1,121492,0.765432098765432,0.0,0.04691629581687615,0,2,2,2
785,1,192369,0.8456790123456788,0.0,0.07428670949524782,0,0,0,0
731,1,109598,0.5123456790123457,0.0,0.042323216252411616,1,2,2,4
786,1,228949,0.8518518518518512,0.0,0.08841272685426182,0,0,0,0
721,1,112147,0.45061728395061706,0.0,0.04330755792130518,1,2,2,4
653,1,112147,0.03086419753086389,0.0,0.04330755792130518,1,1,1,1
681,1,123192,0.20370370370370328,0.0,0.047572781041324584,1,1,3,3
662,1,112147,0.08641975308641925,0.0,0.04330755792130518,1,1,1,1
694,1,109598,0.2839506172839501,0.0,0.042323216252411616,1,1,3,3
648,1,110873,0.0,0.0,0.04281558017074794,1,1,1,1
666,1,112147,0.11111111111111072,0.0,0.04330755792130518,1,1,1,1
783,1,114475,0.833333333333333,0.0,0.044206556511020456,0,0,0,0
672,1,112147,0.14814814814814792,0.0,0.04330755792130518,1,1,3,3
780,1,114475,0.8148148148148149,0.0,0.044206556511020456,0,0,0,0
775,1,226474,0.7839506172839501,0.0,0.08745696160102072,0,0,0,0
749,1,112995,0.6234567901234565,0.0,0.04363502819797123,0,2,2,2
662,1,112147,0.08641975308641925,0.0,0.04330755792130518,1,1,1,1
733,1,109598,0.5246913580246915,0.0,0.042323216252411616,0,2,2,2
762,1,112995,0.7037037037037033,0.0,0.04363502819797123,0,2,2,2
705,1,130272,0.3518518518518512,0.0,0.05030684891726278,1,1,3,4
694,1,109598,0.2839506172839501,0.0,0.042323216252411616,1,1,3,3
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
648,1,110873,0.0,0.0,0.04281558017074794,1,1,1,1
682,1,112147,0.2098765432098766,0.0,0.04330755792130518,1,1,3,3
688,1,123192,0.2469135802469129,0.0,0.047572781041324584,1,1,3,3
672,1,112147,0.14814814814814792,0.0,0.04330755792130518,1,1,3,3
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
782,1,114475,0.8271604938271606,0.0,0.044206556511020456,0,0,0,0
662,1,112147,0.08641975308641925,0.0,0.04330755792130518,1,1,1,1
721,1,112147,0.45061728395061706,0.0,0.04330755792130518,1,2,2,4
762,1,112995,0.7037037037037033,0.0,0.04363502819797123,0,2,2,2
773,1,111744,0.7716049382716044,0.0,0.043151932306333,0,2,2,2
760,1,112995,0.6913580246913575,0.0,0.04363502819797123,0,2,2,2
772,1,111744,0.765432098765432,0.0,0.043151932306333,0,2,2,2
665,1,112147,0.1049382716049383,0.0,0.04330755792130518,1,1,1,1
684,1,112147,0.22222222222222232,0.0,0.04330755792130518,1,1,3,3
774,1,111744,0.7777777777777777,0.0,0.043151932306333,0,0,0,0
667,1,112147,0.11728395061728403,0.0,0.04330755792130518,1,1,1,1
760,1,112995,0.6913580246913575,0.0,0.04363502819797123,0,2,2,2
760,1,112995,0.6913580246913575,0.0,0.04363502819797123,0,2,2,2
649,1,122059,0.006172839506172423,0.0,0.04713525294761865,1,1,1,1
777,2,227092,0.7962962962962958,0.045454545454545456,0.08769561328849668,0,0,0,0
785,1,227026,0.8456790123456788,0.0,0.08767012621507692,0,0,0,0
726,1,109598,0.48148148148148096,0.0,0.042323216252411616,1,2,2,4
733,1,109598,0.5246913580246915,0.0,0.042323216252411616,0,2,2,2
718,2,222593,0.4320987654320989,0.045454545454545456,0.08595824445038285,1,2,2,4
789,1,115875,0.8703703703703702,0.0,0.04474719140174269,0,0,0,0
756,1,27900,0.6666666666666661,0.0,0.010774081036536105,0,2,2,2
672,1,112147,0.14814814814814792,0.0,0.04330755792130518,1,1,3,3
779,1,114475,0.8086419753086416,0.0,0.044206556511020456,0,0,0,0
672,1,112147,0.14814814814814792,0.0,0.04330755792130518,1,1,3,3
652,1,112147,0.024691358024691468,0.0,0.04330755792130518,1,1,1,1
651,1,112147,0.018518518518518157,0.0,0.04330755792130518,1,1,1,1
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
673,2,243835,0.15432098765432034,0.045454545454545456,0.0941612204137556,1,1,3,3
666,1,112147,0.11111111111111072,0.0,0.04330755792130518,1,1,1,1
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
722,1,112147,0.4567901234567895,0.0,0.04330755792130518,1,2,2,4
786,1,114475,0.8518518518518512,0.0,0.044206556511020456,0,0,0,0
668,1,112147,0.12345679012345645,0.0,0.04330755792130518,1,1,1,1
757,1,112995,0.6728395061728394,0.0,0.04363502819797123,0,2,2,2
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
729,1,109598,0.5,0.0,0.042323216252411616,1,2,2,4
669,1,112147,0.12962962962962976,0.0,0.04330755792130518,1,1,1,1
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
671,1,112147,0.1419753086419755,0.0,0.04330755792130518,1,1,1,1
658,1,112147,0.06172839506172778,0.0,0.04330755792130518,1,1,1,1
718,1,109598,0.4320987654320989,0.0,0.042323216252411616,1,2,2,4
720,1,112147,0.44444444444444464,0.0,0.04330755792130518,1,2,2,4
689,1,224294,0.2530864197530862,0.0,0.08661511584261036,1,1,3,3
694,1,109598,0.2839506172839501,0.0,0.042323216252411616,1,1,3,3
663,1,123192,0.09259259259259256,0.0,0.047572781041324584,1,1,1,1
681,1,112147,0.20370370370370328,0.0,0.04330755792130518,1,1,3,3
760,1,112995,0.6913580246913575,0.0,0.04363502819797123,0,2,2,2
728,1,109598,0.4938271604938267,0.0,0.042323216252411616,1,2,2,4
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
780,1,114475,0.8148148148148149,0.0,0.044206556511020456,0,0,0,0
665,2,224294,0.1049382716049383,0.045454545454545456,0.08661511584261036,1,1,1,1
776,1,112617,0.7901234567901234,0.0,0.04348905677747622,0,0,0,0
706,1,109598,0.3580246913580245,0.0,0.042323216252411616,1,2,3,4
694,1,109598,0.2839506172839501,0.0,0.042323216252411616,1,1,3,3
765,1,113177,0.7222222222222223,0.0,0.04370531073376512,0,2,2,2
696,1,119935,0.29629629629629584,0.0,0.0463150325848372,1,1,3,3
672,1,246384,0.14814814814814792,0.0,0.09514556208264917,1,1,3,3
670,1,112147,0.13580246913580218,0.0,0.04330755792130518,1,1,1,1
665,1,112147,0.1049382716049383,0.0,0.04330755792130518,1,1,1,1
758,1,112995,0.6790123456790118,0.0,0.04363502819797123,0,2,2,2
746,2,63193,0.6049382716049383,0.045454545454545456,0.024403100463864735,0,2,2,2
674,1,134237,0.16049382716049365,0.0,0.05183800416134399,1,1,3,3
722,1,112147,0.4567901234567895,0.0,0.04330755792130518,1,2,2,4
729,1,109598,0.5,0.0,0.042323216252411616,1,2,2,4
694,1,109598,0.2839506172839501,0.0,0.042323216252411616,1,1,3,3
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
751,1,112995,0.6358024691358022,0.0,0.04363502819797123,0,2,2,2
780,1,114475,0.8148148148148149,0.0,0.044206556511020456,0,0,0,0
701,1,109598,0.3271604938271606,0.0,0.042323216252411616,1,1,3,4
730,1,109598,0.5061728395061724,0.0,0.042323216252411616,1,2,2,4
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
688,2,224294,0.2469135802469129,0.045454545454545456,0.08661511584261036,1,1,3,3
721,1,112147,0.45061728395061706,0.0,0.04330755792130518,1,2,2,4
680,1,112147,0.19753086419753085,0.0,0.04330755792130518,1,1,3,3
704,1,109598,0.34567901234567877,0.0,0.042323216252411616,1,1,3,4
678,1,123192,0.18518518518518512,0.0,0.047572781041324584,1,1,3,3
791,1,115200,0.882716049382716,0.0,0.04448652815085876,0,0,0,0
792,1,115200,0.8888888888888884,0.0,0.04448652815085876,0,0,0,0
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
717,1,109598,0.4259259259259256,0.0,0.042323216252411616,1,2,2,4
760,1,112995,0.6913580246913575,0.0,0.04363502819797123,0,2,2,2
729,1,109598,0.5,0.0,0.042323216252411616,1,2,2,4
791,1,115200,0.882716049382716,0.0,0.04448652815085876,0,0,0,0
683,1,112147,0.216049382716049,0.0,0.04330755792130518,1,1,3,3
733,1,109598,0.5246913580246915,0.0,0.042323216252411616,0,2,2,2
790,2,238880,0.8765432098765427,0.045454545454545456,0.09224775906837795,0,0,0,0
762,1,112995,0.7037037037037033,0.0,0.04363502819797123,0,2,2,2
795,1,120000,0.9074074074074074,0.0,0.04634013349047787,0,0,0,0
789,1,115595,0.8703703703703702,0.0,0.044639064423598246,0,0,0,0
780,1,114475,0.8148148148148149,0.0,0.044206556511020456,0,0,0,0
784,1,114475,0.8395061728395063,0.0,0.044206556511020456,0,0,0,0
764,1,127167,0.716049382716049,0.0,0.04910779796319666,0,2,2,2
672,1,112147,0.14814814814814792,0.0,0.04330755792130518,1,1,3,3
664,1,112147,0.09876543209876498,0.0,0.04330755792130518,1,1,1,1
781,1,115835,0.8209876543209873,0.0,0.0447317446905792,0,0,0,0
683,2,237697,0.216049382716049,0.045454545454545456,0.09179092258571765,1,1,3,3
674,1,112147,0.16049382716049365,0.0,0.04330755792130518,1,1,3,3
764,1,127167,0.716049382716049,0.0,0.04910779796319666,0,2,2,2
672,1,112147,0.14814814814814792,0.0,0.04330755792130518,1,1,3,3
695,1,109598,0.2901234567901234,0.0,0.042323216252411616,1,1,3,3
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
697,2,219196,0.30246913580246915,0.045454545454545456,0.08464643250482323,1,1,3,3
738,1,107973,0.5555555555555554,0.0,0.041695693611394725,0,2,2,2
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
785,1,114475,0.8456790123456788,0.0,0.044206556511020456,0,0,0,0
660,1,112147,0.07407407407407351,0.0,0.04330755792130518,1,1,1,1
694,1,20674,0.2839506172839501,0.0,0.007983632664851163,1,1,3,3
661,1,112147,0.08024691358024683,0.0,0.04330755792130518,1,1,1,1
678,1,112147,0.18518518518518512,0.0,0.04330755792130518,1,1,3,3
687,1,224294,0.24074074074074048,0.0,0.08661511584261036,1,1,3,3
761,1,225990,0.6975308641975309,0.0,0.08727005639594246,0,2,2,2
680,1,112147,0.19753086419753085,0.0,0.04330755792130518,1,1,3,3
760,1,126945,0.6913580246913575,0.0,0.04902206871623928,0,2,2,2
776,1,69959,0.7901234567901234,0.0,0.027015911657169513,0,0,0,0
790,1,118320,0.8765432098765427,0.0,0.04569137162161118,0,0,0,0
674,1,112147,0.16049382716049365,0.0,0.04330755792130518,1,1,3,3
767,1,263452,0.734567901234568,0.0,0.10173667373611148,0,2,2,2
766,1,114057,0.7283950617283947,0.0,0.044045138379361956,0,2,2,2
659,1,112147,0.06790123456790109,0.0,0.04330755792130518,1,1,1,1
658,1,112147,0.06172839506172778,0.0,0.04330755792130518,1,1,1,1
680,1,112147,0.19753086419753085,0.0,0.04330755792130518,1,1,3,3
789,1,124384,0.8703703703703702,0.0,0.048033093033996666,0,0,0,0
709,1,109598,0.37654320987654266,0.0,0.042323216252411616,1,2,3,4
658,1,112147,0.06172839506172778,0.0,0.04330755792130518,1,1,1,1
762,1,112995,0.7037037037037033,0.0,0.04363502819797123,0,2,2,2
673,1,112147,0.15432098765432034,0.0,0.04330755792130518,1,1,3,3
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
757,1,183954,0.6728395061728394,0.0,0.07103710763422806,0,2,2,2
678,1,112147,0.18518518518518512,0.0,0.04330755792130518,1,1,3,3
661,1,112147,0.08024691358024683,0.0,0.04330755792130518,1,1,1,1
694,1,31010,0.2839506172839501,0.0,0.011975062829497658,1,1,3,3
730,1,109598,0.5061728395061724,0.0,0.042323216252411616,1,2,2,4
780,1,114475,0.8148148148148149,0.0,0.044206556511020456,0,0,0,0
780,1,114475,0.8148148148148149,0.0,0.044206556511020456,0,0,0,0
662,1,112147,0.08641975308641925,0.0,0.04330755792130518,1,1,1,1
690,1,112147,0.25925925925925863,0.0,0.04330755792130518,1,1,3,3
668,1,112147,0.12345679012345645,0.0,0.04330755792130518,1,1,1,1
687,1,112147,0.24074074074074048,0.0,0.04330755792130518,1,1,3,3
779,1,114923,0.8086419753086416,0.0,0.044379559676051575,0,0,0,0
677,1,112147,0.1790123456790118,0.0,0.04330755792130518,1,1,3,3
665,1,145282,0.1049382716049383,0.0,0.05610322728136339,1,1,1,1
702,1,219197,0.33333333333333304,0.0,0.08464681867260232,1,1,3,4
697,1,109598,0.30246913580246915,0.0,0.042323216252411616,1,1,3,3
783,1,114475,0.833333333333333,0.0,0.044206556511020456,0,0,0,0
666,1,112147,0.11111111111111072,0.0,0.04330755792130518,1,1,1,1
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
712,1,109598,0.3950617283950617,0.0,0.042323216252411616,1,2,3,4
669,1,112147,0.12962962962962976,0.0,0.04330755792130518,1,1,1,1
648,1,110873,0.0,0.0,0.04281558017074794,1,1,1,1
762,1,112995,0.7037037037037033,0.0,0.04363502819797123,0,2,2,2
665,1,112147,0.1049382716049383,0.0,0.04330755792130518,1,1,1,1
761,1,112995,0.6975308641975309,0.0,0.04363502819797123,0,2,2,2
685,1,112147,0.22839506172839474,0.0,0.04330755792130518,1,1,3,3
791,2,1142000,0.882716049382716,0.045454545454545456,0.4410036037177144,0,2,2,2
789,1,19819,0.8703703703703702,0.0,0.007653459213731508,0,0,0,0
690,1,112147,0.25925925925925863,0.0,0.04330755792130518,1,1,3,3
711,1,109598,0.3888888888888884,0.0,0.042323216252411616,1,2,3,4
734,1,109598,0.5308641975308639,0.0,0.042323216252411616,0,2,2,2
669,1,112147,0.12962962962962976,0.0,0.04330755792130518,1,1,1,1
764,1,112617,0.716049382716049,0.0,0.04348905677747622,0,2,2,2
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
667,1,112147,0.11728395061728403,0.0,0.04330755792130518,1,1,1,1
780,1,39637,0.8148148148148149,0.0,0.015306532259683928,0,0,0,0
753,1,123876,0.6481481481481479,0.0,0.04783691980222031,0,2,2,2
663,2,235339,0.09259259259259256,0.045454545454545456,0.09088033896262977,1,1,1,1
708,1,119935,0.37037037037037024,0.0,0.0463150325848372,1,2,3,4
766,1,128567,0.7283950617283947,0.0,0.04964843285391891,0,2,2,2
689,1,112147,0.2530864197530862,0.0,0.04330755792130518,1,1,3,3
694,1,10337,0.2839506172839501,0.0,0.0039918163324255814,1,1,3,3
798,1,131120,0.9259259259259256,0.0,0.05063431919392882,0,0,0,0
674,1,112147,0.16049382716049365,0.0,0.04330755792130518,1,1,3,3
691,1,130272,0.26543209876543195,0.0,0.05030684891726278,1,1,3,3
700,1,109598,0.3209876543209873,0.0,0.042323216252411616,1,1,3,4
667,1,112147,0.11728395061728403,0.0,0.04330755792130518,1,1,1,1
775,1,113977,0.7839506172839501,0.0,0.04401424495703497,0,0,0,0
743,3,167900,0.5864197530864192,0.0909090909090909,0.06483757010876029,0,2,2,2
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
694,1,109598,0.2839506172839501,0.0,0.042323216252411616,1,1,3,3
648,1,110873,0.0,0.0,0.04281558017074794,1,1,1,1
675,1,112147,0.16666666666666607,0.0,0.04330755792130518,1,1,3,3
766,1,114217,0.7283950617283947,0.0,0.04410692522401593,0,2,2,2
791,1,115200,0.882716049382716,0.0,0.04448652815085876,0,0,0,0
673,1,109647,0.15432098765432034,0.0,0.04234213847358689,1,1,3,3
664,1,112147,0.09876543209876498,0.0,0.04330755792130518,1,1,1,1
667,1,112147,0.11728395061728403,0.0,0.04330755792130518,1,1,1,1
780,1,115955,0.8148148148148149,0.0,0.04477808482406968,0,0,0,0
679,1,123192,0.19135802469135754,0.0,0.047572781041324584,1,1,3,3
724,1,114696,0.4691358024691352,0.0,0.044291899590198754,1,2,2,4
757,1,199950,0.6728395061728394,0.0,0.07721424742850876,0,2,2,2
736,2,238359,0.5432098765432096,0.045454545454545456,0.09204656565547346,0,2,2,2
679,1,112147,0.19135802469135754,0.0,0.04330755792130518,1,1,3,3
680,1,112147,0.19753086419753085,0.0,0.04330755792130518,1,1,3,3
696,1,109598,0.29629629629629584,0.0,0.042323216252411616,1,1,3,3
762,1,143545,0.7037037037037033,0.0,0.05543245384908872,0,2,2,2
759,1,112995,0.6851851851851851,0.0,0.04363502819797123,0,2,2,2
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
679,1,112147,0.19135802469135754,0.0,0.04330755792130518,1,1,3,3
670,1,112147,0.13580246913580218,0.0,0.04330755792130518,1,1,1,1
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
760,1,112995,0.6913580246913575,0.0,0.04363502819797123,0,2,2,2
749,1,372186,0.6234567901234565,0.0,0.14372624102739165,0,2,2,2
703,1,109598,0.33950617283950635,0.0,0.042323216252411616,1,1,3,4
785,1,115875,0.8456790123456788,0.0,0.04474719140174269,0,0,0,0
770,1,111744,0.7530864197530862,0.0,0.043151932306333,0,2,2,2
696,1,109598,0.29629629629629584,0.0,0.042323216252411616,1,1,3,3
785,1,115035,0.8456790123456788,0.0,0.04442281046730935,0,0,0,0
772,1,113104,0.765432098765432,0.0,0.04367712048589174,0,2,2,2
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
652,1,112147,0.024691358024691468,0.0,0.04330755792130518,1,1,1,1
719,1,112147,0.43827160493827133,0.0,0.04330755792130518,1,2,2,4
669,1,112147,0.12962962962962976,0.0,0.04330755792130518,1,1,1,1
789,1,114475,0.8703703703703702,0.0,0.044206556511020456,0,0,0,0
662,1,112147,0.08641975308641925,0.0,0.04330755792130518,1,1,1,1
757,1,183954,0.6728395061728394,0.0,0.07103710763422806,0,2,2,2
690,1,112147,0.25925925925925863,0.0,0.04330755792130518,1,1,3,3
734,1,109598,0.5308641975308639,0.0,0.042323216252411616,0,2,2,2
670,1,112147,0.13580246913580218,0.0,0.04330755792130518,1,1,1,1
800,1,120000,0.9382716049382713,0.0,0.04634013349047787,0,0,0,0
780,1,230309,0.8148148148148149,0.0,0.08893791503382058,0,0,0,0
680,1,112147,0.19753086419753085,0.0,0.04330755792130518,1,1,3,3
660,1,123192,0.07407407407407351,0.0,0.047572781041324584,1,1,1,1
682,1,112147,0.2098765432098766,0.0,0.04330755792130518,1,1,3,3
687,1,112147,0.24074074074074048,0.0,0.04330755792130518,1,1,3,3
709,1,161282,0.37654320987654266,0.0,0.062281911746760434,1,2,3,4
755,1,181443,0.6604938271604937,0.0,0.07006744034093981,0,2,2,2
652,1,112147,0.024691358024691468,0.0,0.04330755792130518,1,1,1,1
789,1,114475,0.8703703703703702,0.0,0.044206556511020456,0,0,0,0
659,2,153777,0.06790123456790109,0.045454545454545456,0.05938372256471013,1,1,1,1
760,1,112995,0.6913580246913575,0.0,0.04363502819797123,0,2,2,2
694,1,109598,0.2839506172839501,0.0,0.042323216252411616,1,1,3,3
782,1,114475,0.8271604938271606,0.0,0.044206556511020456,0,0,0,0
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
707,1,109598,0.36419753086419693,0.0,0.042323216252411616,1,2,3,4
780,1,115875,0.8148148148148149,0.0,0.04474719140174269,0,0,0,0
664,1,112147,0.09876543209876498,0.0,0.04330755792130518,1,1,1,1
690,1,112147,0.25925925925925863,0.0,0.04330755792130518,1,1,3,3
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
762,1,112995,0.7037037037037033,0.0,0.04363502819797123,0,2,2,2
772,1,111744,0.765432098765432,0.0,0.043151932306333,0,2,2,2
652,2,225142,0.024691358024691468,0.045454545454545456,0.08694258611927641,1,1,1,1
689,1,112147,0.2530864197530862,0.0,0.04330755792130518,1,1,3,3
676,1,112147,0.17283950617283939,0.0,0.04330755792130518,1,1,3,3
673,2,333441,0.15432098765432034,0.045454545454545456,0.1287641704266536,1,1,3,3
781,1,336620,0.8209876543209873,0.0,0.12999179779637218,0,0,0,0
770,1,113104,0.7530864197530862,0.0,0.04367712048589174,0,2,2,2
773,1,19497,0.7716049382716044,0.0,0.0075291131888653925,0,2,2,2
705,1,109598,0.3518518518518512,0.0,0.042323216252411616,1,1,3,4
726,1,109598,0.48148148148148096,0.0,0.042323216252411616,1,2,2,4
673,1,112147,0.15432098765432034,0.0,0.04330755792130518,1,1,3,3
733,1,109598,0.5246913580246915,0.0,0.042323216252411616,0,2,2,2
726,1,109598,0.48148148148148096,0.0,0.042323216252411616,1,2,2,4
667,2,224294,0.11728395061728403,0.045454545454545456,0.08661511584261036,1,1,1,1
780,1,30968,0.8148148148148149,0.0,0.01195884378277599,0,0,0,0
760,1,112995,0.6913580246913575,0.0,0.04363502819797123,0,2,2,2
666,1,112147,0.11111111111111072,0.0,0.04330755792130518,1,1,1,1
794,1,112800,0.9012345679012341,0.0,0.0435597254810492,0,0,0,0
709,1,109598,0.37654320987654266,0.0,0.042323216252411616,1,2,3,4
673,1,97147,0.15432098765432034,0.0,0.03751504123499545,1,1,3,3
766,1,113977,0.7283950617283947,0.0,0.04401424495703497,0,2,2,2
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
709,1,109598,0.37654320987654266,0.0,0.042323216252411616,1,2,3,4
669,1,112147,0.12962962962962976,0.0,0.04330755792130518,1,1,1,1
785,1,114475,0.8456790123456788,0.0,0.044206556511020456,0,0,0,0
785,1,124384,0.8456790123456788,0.0,0.048033093033996666,0,0,0,0
771,1,111744,0.7592592592592586,0.0,0.043151932306333,0,2,2,2
677,1,11045,0.1790123456790118,0.0,0.004265223120019401,1,1,3,3
772,1,111744,0.765432098765432,0.0,0.043151932306333,0,2,2,2
766,1,114937,0.7283950617283947,0.0,0.0443849660249588,0,2,2,2
712,1,119935,0.3950617283950617,0.0,0.0463150325848372,1,2,3,4
679,1,112147,0.19135802469135754,0.0,0.04330755792130518,1,1,3,3
775,1,9748,0.7839506172839501,0.0,0.0037643635105431526,0,0,0,0
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
800,1,121360,0.9382716049382713,0.0,0.046865321670036625,0,0,0,0
671,1,112147,0.1419753086419755,0.0,0.04330755792130518,1,1,1,1
772,1,111744,0.765432098765432,0.0,0.043151932306333,0,2,2,2
781,1,114475,0.8209876543209873,0.0,0.044206556511020456,0,0,0,0
762,1,112995,0.7037037037037033,0.0,0.04363502819797123,0,2,2,2
650,1,112147,0.012345679012345734,0.0,0.04330755792130518,1,1,1,1
797,1,10000,0.9197530864197532,0.0,0.003861677790873156,0,0,0,0
663,1,123192,0.09259259259259256,0.0,0.047572781041324584,1,1,1,1
789,1,114475,0.8703703703703702,0.0,0.044206556511020456,0,0,0,0
742,1,112995,0.5802469135802468,0.0,0.04363502819797123,0,2,2,2
668,1,112147,0.12345679012345645,0.0,0.04330755792130518,1,1,1,1
703,1,119935,0.33950617283950635,0.0,0.0463150325848372,1,1,3,4
685,1,123192,0.22839506172839474,0.0,0.047572781041324584,1,1,3,3
758,1,112995,0.6790123456790118,0.0,0.04363502819797123,0,2,2,2
754,1,32643,0.6543209876543203,0.0,0.012605674812747244,0,2,2,2
652,1,112147,0.024691358024691468,0.0,0.04330755792130518,1,1,1,1
650,1,112147,0.012345679012345734,0.0,0.04330755792130518,1,1,1,1
697,1,119935,0.30246913580246915,0.0,0.0463150325848372,1,1,3,3
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
741,1,112995,0.5740740740740735,0.0,0.04363502819797123,0,2,2,2
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
763,1,112617,0.7098765432098766,0.0,0.04348905677747622,0,2,2,2
693,1,109598,0.2777777777777777,0.0,0.042323216252411616,1,1,3,3
679,1,112147,0.19135802469135754,0.0,0.04330755792130518,1,1,3,3
688,1,123192,0.2469135802469129,0.0,0.047572781041324584,1,1,3,3
649,1,110873,0.006172839506172423,0.0,0.04281558017074794,1,1,1,1
694,1,109598,0.2839506172839501,0.0,0.042323216252411616,1,1,3,3
736,1,118854,0.5432098765432096,0.0,0.04589758521564381,0,2,2,2
771,1,111744,0.7592592592592586,0.0,0.043151932306333,0,2,2,2
695,1,109598,0.2901234567901234,0.0,0.042323216252411616,1,1,3,3
791,1,115200,0.882716049382716,0.0,0.04448652815085876,0,0,0,0
763,1,112617,0.7098765432098766,0.0,0.04348905677747622,0,2,2,2
686,1,112147,0.23456790123456805,0.0,0.04330755792130518,1,1,3,3
749,1,564975,0.6234567901234565,0.0,0.21817514098985613,0,2,2,2
764,1,112617,0.716049382716049,0.0,0.04348905677747622,0,2,2,2
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
676,1,88358,0.17283950617283939,0.0,0.03412101262459703,1,1,3,3
761,1,112995,0.6975308641975309,0.0,0.04363502819797123,0,2,2,2
687,1,112147,0.24074074074074048,0.0,0.04330755792130518,1,1,3,3
699,1,109598,0.3148148148148149,0.0,0.042323216252411616,1,1,3,3
655,1,112147,0.043209876543209624,0.0,0.04330755792130518,1,1,1,1
693,1,219197,0.2777777777777777,0.0,0.08464681867260232,1,1,3,3
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
770,1,113104,0.7530864197530862,0.0,0.04367712048589174,0,2,2,2
683,1,112147,0.216049382716049,0.0,0.04330755792130518,1,1,3,3
760,1,112995,0.6913580246913575,0.0,0.04363502819797123,0,2,2,2
785,1,114475,0.8456790123456788,0.0,0.044206556511020456,0,0,0,0
768,1,112617,0.7407407407407405,0.0,0.04348905677747622,0,2,2,2
712,1,109598,0.3950617283950617,0.0,0.042323216252411616,1,2,3,4
735,1,107973,0.5370370370370372,0.0,0.041695693611394725,0,2,2,2
746,1,10881,0.6049382716049383,0.0,0.0042018916042490815,0,2,2,2
779,1,114475,0.8086419753086416,0.0,0.044206556511020456,0,0,0,0
